,title,brand,description,price/currency,price/value,stars,reviewsCount,text,tokens,sentiment_score,Sentiments_labels,stars_category
410,"Gurkha Handmade Unique design Himalayan Hemp Backpack 17 IN Large Backpack Hippie, Festival, Hiking & Tablet Backpack - Handmade in Mt. Everest Country Nepal",Gurkha,"Gurkha beautifully designed large backpack is made from natural hemp fiber and natural heavy-duty cotton that are well known for their strength and durability. Inner lining has soft cotton material to make this bag sturdy and extra durable. This multi-color stylish backpack has pockets of different sizes, useful for all of your different sized goods. It has enough space to carry all your personal belongings including Textbooks, Laptop and other necessities. This backpack gets softer to touch as you use it more, yet it retains its durability. We use pure Hemp and Cotton. Both are a renewable resource and Eco-friendly. This distinctive and fashionable colorful unisex hemp backpack is ideal for use on any occasion giving you a hip urban appearance. Our Hemp Bags are handmade in Nepal and are fairly traded.",$,49.99,4.7,2178.0,"Gurkha Handmade Unique design Himalayan Hemp Backpack 17 IN Large Backpack Hippie, Festival, Hiking & Tablet Backpack - Handmade in Mt. Everest Country Nepal Gurkha beautifully designed large backpack is made from natural hemp fiber and natural heavy-duty cotton that are well known for their strength and durability. Inner lining has soft cotton material to make this bag sturdy and extra durable. This multi-color stylish backpack has pockets of different sizes, useful for all of your different sized goods. It has enough space to carry all your personal belongings including Textbooks, Laptop and other necessities. This backpack gets softer to touch as you use it more, yet it retains its durability. We use pure Hemp and Cotton. Both are a renewable resource and Eco-friendly. This distinctive and fashionable colorful unisex hemp backpack is ideal for use on any occasion giving you a hip urban appearance. Our Hemp Bags are handmade in Nepal and are fairly traded.","['strength', 'renewable', 'resource', 'traded', 'size', 'use', 'gurkha', 'sized', 'useful', 'distinctive', 'necessity', 'occasion', 'ideal', 'hip', 'stylish', 'yet', 'unisex', 'hiking', 'himalayan', 'natural', 'get', 'eco-friendly', 'carry', 'touch', 'personal', 'bag', 'durability', 'pocket', 'good', 'material', 'retains', '17', 'known', 'unique', 'extra', 'heavy-duty', 'space', 'enough', 'pure', 'well', 'design', 'nepal', 'mt', 'country', 'multi-color', 'sturdy', 'hemp', 'fiber', 'laptop', 'fashionable', 'colorful', 'made', 'belonging', 'different', 'softer', 'beautifully', 'soft', 'tablet', 'giving', 'festival', 'large', 'designed', 'inner', 'lining', 'make', 'durable', 'cotton', 'including', 'handmade', 'backpack', 'everest', 'appearance', 'urban', 'hippie', 'fairly', 'textbook']",0.2590336134453781,Positive,High Review
411,"CaSZLUTION Docking Station Mounting Stand Compatible with Dell Docking Station (D3100), Wall Mount and Under Desk Mount Acrylic Storage Holder for Dell D3100 Dock (Clear)",CaSZLUTION,"CaSZLUTION Acrylic Holder for Dell Docking Station D3100 Desktop Mount / Wall Mount / Under Desk Mount You've got your Dell D3100 laptop docking station and now you want a secure, stable and stylish way to display it.The CaSZLUTION stand is designed specifically for the Dell USB 3.0 Ultra HD/4K Triple Display Docking Station (D3100). And it is table, wall and under-desk mountable, so you can place your docking station just about anywhere!With simple installation instructions and the included mounting screws, you'll be saving valuable desk space in no time.FEATURES:Easily and securely mount your Dell D3100.Easily and securely mount your Dell D3100.Acrylic material, durable and stylishAcrylic material, durable and stylishAllows full access to power button, output jacks and cablesAllows full access to power button, output jacks and cablesThe mount can be installed on the wall, under the table, on the desktop.The mount can be installed on the wall, under the table, on the desktop.Desktop stand - No assembly, practical and aestheticDesktop stand - No assembly, practical and aestheticWall Mount / Under Desk Mount - Mounted by screws, will not fall down. Wall Mount / Under Desk Mount - Mounted by screws, will not fall down. * Please kindly follow the instruction manual",$,18.99,5.0,1.0,"CaSZLUTION Docking Station Mounting Stand Compatible with Dell Docking Station (D3100), Wall Mount and Under Desk Mount Acrylic Storage Holder for Dell D3100 Dock (Clear) CaSZLUTION Acrylic Holder for Dell Docking Station D3100 Desktop Mount / Wall Mount / Under Desk Mount You've got your Dell D3100 laptop docking station and now you want a secure, stable and stylish way to display it.The CaSZLUTION stand is designed specifically for the Dell USB 3.0 Ultra HD/4K Triple Display Docking Station (D3100). And it is table, wall and under-desk mountable, so you can place your docking station just about anywhere!With simple installation instructions and the included mounting screws, you'll be saving valuable desk space in no time.FEATURES:Easily and securely mount your Dell D3100.Easily and securely mount your Dell D3100.Acrylic material, durable and stylishAcrylic material, durable and stylishAllows full access to power button, output jacks and cablesAllows full access to power button, output jacks and cablesThe mount can be installed on the wall, under the table, on the desktop.The mount can be installed on the wall, under the table, on the desktop.Desktop stand - No assembly, practical and aestheticDesktop stand - No assembly, practical and aestheticWall Mount / Under Desk Mount - Mounted by screws, will not fall down. Wall Mount / Under Desk Mount - Mounted by screws, will not fall down. * Please kindly follow the instruction manual","['please', 'assembly', 'holder', 'd3100.easily', 'power', 'manual', '3.0', 'table', 'desk', 'output', 'cablesallows', 'place', ""'ve"", ""'ll"", 'practical', 'caszlution', 'access', 'way', 'hd/4k', 'd3100.acrylic', 'got', 'aestheticdesktop', 'button', 'easily', 'saving', 'included', 'dell', 'docking', 'under-desk', 'stylishacrylic', 'dock', 'space', 'compatible', 'mounted', 'full', 'aestheticwall', 'jack', 'installed', 'anywhere', 'cablesthe', 'stylishallows', 'securely', 'desktop.desktop', 'display', 'storage', 'instruction', 'kindly', 'simple', 'wall', 'acrylic', 'fall', 'material', 'secure', 'screw', 'installation', 'desktop', 'desktop.the', 'stand', 'time.features', 'mounting', 'clear', 'want', 'ultra', 'stylish', 'triple', 'mountable', 'usb', 'specifically', 'valuable', 'laptop', 'station', 'follow', 'stable', 'designed', 'it.the', 'durable', 'mount', 'd3100']",0.31190476190476196,Positive,High Review
412,"VNINE Casual White College Backpack with Laptop Compartment for Women&Man, 15.6 Inch Lightweight Travel Daypack Student Laptop Backpack Waterproof Book Bag for Teens Boys Girls Gift",VNINE,,$,29.99,4.540000000000001,825.4,"VNINE Casual White College Backpack with Laptop Compartment for Women&Man, 15.6 Inch Lightweight Travel Daypack Student Laptop Backpack Waterproof Book Bag for Teens Boys Girls Gift ","['woman', 'book', 'vnine', 'daypack', 'waterproof', 'teen', 'student', 'bag', 'gift', 'inch', 'casual', 'white', '15.6', 'boy', 'laptop', 'college', 'travel', 'compartment', 'man', 'backpack', 'lightweight', 'girl']",-0.1666666666666667,Negative,High Review
413,"Red Laptop Radiation Shield - Radiation Blocker, Lap Desk Tray - emf Shield & Heat Protection Bed Desk Laptop Tray, Laptop Stand Bed with Heat Emission Reduction by Up to 99% - Laptop Desk",Smart-Safe.com,,$,49.99,4.7,2178.0,"Red Laptop Radiation Shield - Radiation Blocker, Lap Desk Tray - emf Shield & Heat Protection Bed Desk Laptop Tray, Laptop Stand Bed with Heat Emission Reduction by Up to 99% - Laptop Desk ","['shield', 'emf', 'protection', 'emission', 'red', 'desk', 'laptop', 'radiation', 'lap', 'bed', 'stand', 'reduction', 'blocker', 'heat', 'tray', '99']",0.0,Neutral,High Review
414,XBFCDN Cute Panda Backpack For Men Women Extra Large Travel Backpacks Fits 17 Inch Laptop,XBFCDN,"FEATURESize: 12.2(L) x 6.3 (W) x 17.7(H) inNet weight: 1.04 lbCapacity: 22LLARGE CAPACITY & ROOMY COMPARTMENTS1 main volume bag & 1 pocket inside, 1 front zip pocket & 2 side pockets.Multi-function pockets for kinds of small items solves the problem of lost and messy.The main volume bag has large capacity of 22L to put in a 17 inch laptop/tablet/iPad, an umbrella and a water bottle.STYLING DESIGNThe empty bag can stand upright.Simple and stylish geometry pattern, embellished on the handle and at the end of straps.Padded back panel and shoulder strap provide comfortable carry experience in daily life.Great value gifts for those who go to travel or work.",$,9.99,3.5,2.0,"XBFCDN Cute Panda Backpack For Men Women Extra Large Travel Backpacks Fits 17 Inch Laptop FEATURESize: 12.2(L) x 6.3 (W) x 17.7(H) inNet weight: 1.04 lbCapacity: 22LLARGE CAPACITY & ROOMY COMPARTMENTS1 main volume bag & 1 pocket inside, 1 front zip pocket & 2 side pockets.Multi-function pockets for kinds of small items solves the problem of lost and messy.The main volume bag has large capacity of 22L to put in a 17 inch laptop/tablet/iPad, an umbrella and a water bottle.STYLING DESIGNThe empty bag can stand upright.Simple and stylish geometry pattern, embellished on the handle and at the end of straps.Padded back panel and shoulder strap provide comfortable carry experience in daily life.Great value gifts for those who go to travel or work.","['water', 'value', 'fit', 'item', '22llarge', 'compartments1', 'provide', 'bag', 'lost', 'umbrella', 'inch', 'laptop/tablet/ipad', 'solves', '22l', 'weight', 'zip', 'handle', 'bottle.styling', 'woman', 'work', 'straps.padded', '6.3', 'experience', 'geometry', 'panda', 'pocket', 'cute', 'small', 'go', 'daily', 'xbfcdn', 'problem', 'life.great', 'main', 'lbcapacity', '2', '1', 'back', 'empty', 'x', 'put', 'volume', 'pockets.multi-function', 'side', 'carry', 'gift', 'upright.simple', '17', 'extra', '17.7', 'embellished', 'shoulder', 'capacity', 'front', 'kind', 'w', 'stand', 'strap', '12.2', '1.04', 'panel', 'pattern', 'l', 'end', 'stylish', 'messy.the', 'innet', 'laptop', 'travel', 'designthe', 'large', 'featuresize', 'h', 'backpack', 'roomy', 'comfortable', 'inside', 'men']",0.20257936507936505,Positive,Average Review
415,"Detachable Magnetic Phone Holder for Laptop/Car/Wall/Tripod/Desk/Monitor/Continuity, Laptop Screen Extender Side Mount, Adjustable 270° MagSafe Stand for All Phone (2pcs for monitor/tablet(black))",Quincry,1,$,29.99,5.0,2.0,"Detachable Magnetic Phone Holder for Laptop/Car/Wall/Tripod/Desk/Monitor/Continuity, Laptop Screen Extender Side Mount, Adjustable 270° MagSafe Stand for All Phone (2pcs for monitor/tablet(black)) 1","['2pcs', 'screen', 'black', 'side', 'mount', 'magnetic', 'laptop', 'stand', 'monitor/tablet', 'adjustable', 'holder', '1', 'detachable', '270°', 'extender', 'magsafe', 'laptop/car/wall/tripod/desk/monitor/continuity', 'phone']",-0.16666666666666666,Negative,High Review
416,"Statik UltraHub 61 100W USB C Docking Station Hub for Dual Monitor, Computer, MacBook, Laptop & Multiple Monitors, Universal USBC Dock with 2 HDMI Ports, USB-C, 3 USB 3.0 Ports & 60Hz Power Supply",Statik,,$,34.99,4.6,695.2,"Statik UltraHub 61 100W USB C Docking Station Hub for Dual Monitor, Computer, MacBook, Laptop & Multiple Monitors, Universal USBC Dock with 2 HDMI Ports, USB-C, 3 USB 3.0 Ports & 60Hz Power Supply ","['dual', 'statik', 'docking', 'port', 'power', 'ultrahub', 'multiple', '61', '3.0', 'macbook', 'universal', 'dock', 'usb', 'supply', '60hz', 'c', 'laptop', 'usbc', 'monitor', 'station', 'usb-c', '100w', '3', '2', 'hub', 'hdmi', 'computer']",0.0,Neutral,High Review
417,"Tymyp 9 in 1 USB C Hub, USB C Docking Station, Dock with 4K@30Hz HDMI, 3 x USB 3.0, USB C 3.0 Data, USB 2.0, 100W PD, SD/TF Card Reader Compatible with Notebook and Other Type C Devices",Tymyp,,$,19.99,4.4799999999999995,610.8,"Tymyp 9 in 1 USB C Hub, USB C Docking Station, Dock with 4K@30Hz HDMI, 3 x USB 3.0, USB C 3.0 Data, USB 2.0, 100W PD, SD/TF Card Reader Compatible with Notebook and Other Type C Devices ","['x', 'device', 'docking', 'notebook', '3.0', '30hz', 'data', '2.0', 'dock', 'reader', 'usb', 'card', 'c', 'compatible', 'pd', '4k', 'type', 'station', 'sd/tf', '3', '100w', 'tymyp', '9', '1', 'hub', 'hdmi']",0.0,Neutral,High Review
418,"GKI M.2 Steam Deck Dock, 7-in-1 Docking Station with M.2 NVME SSD Enclosure, HDMI 2.0 4K@60Hz, PD 100W, Gigabit Ethernet, USB and USB C Charge Port, Compatible with Steam Deck, ROG Ally, Switch.",GloryKylin,"GKI M.2 Steam Deck Dock, 7-in-1 Docking Station with M.2 NVME SSD Enclosure, HDMI 2.0 4K@60Hz, PD 100W, Gigabit Ethernet, USB and USB C Charge Port, Compatible with Steam Deck, GPD Win 4, OneXPlayer, ROG Ally, Switch, Legion Go.",$,65.99,4.62,795.6,"GKI M.2 Steam Deck Dock, 7-in-1 Docking Station with M.2 NVME SSD Enclosure, HDMI 2.0 4K@60Hz, PD 100W, Gigabit Ethernet, USB and USB C Charge Port, Compatible with Steam Deck, ROG Ally, Switch. GKI M.2 Steam Deck Dock, 7-in-1 Docking Station with M.2 NVME SSD Enclosure, HDMI 2.0 4K@60Hz, PD 100W, Gigabit Ethernet, USB and USB C Charge Port, Compatible with Steam Deck, GPD Win 4, OneXPlayer, ROG Ally, Switch, Legion Go.","['deck', 'enclosure', 'steam', 'docking', 'm.2', 'onexplayer', 'nvme', '2.0', 'dock', 'usb', '7-in-1', 'win', 'charge', '60hz', 'go', 'switch', 'c', 'compatible', 'pd', 'legion', 'ally', 'rog', 'gpd', '4k', 'station', '4', '100w', 'gigabit', 'ssd', 'gki', 'hdmi', 'ethernet', 'port']",0.8,Positive,High Review
419,Dell Performance Dock - WD19DCS Docking Station with 240W Power Adapter (Provides 210W Power Delivery; 90W to Non-Dell Systems) (Renewed),Dell,"Boost your PC's power up to 210W on the world's most powerful and first modular Dual USB-C dock with a future-ready design.Less ThanBrGreater ThanPower your connectionsLess ThanbRGreater ThanLess ThanbRGreater ThanPower your dayLess ThanbRGreater ThanDell ExpressCharge allows you to charge up to 80% in one hour, making it the most efficient way to manage the workday.Less ThanbRGreater ThanAdaptable to your workloadLess ThanbRGreater ThanConveniently choose between a single USB-C cable or dual USB-C functionality, a feature compatible with our Precision 7000 workstations. Plus, with magnetically separable USB-C cables, it is easy to get the flexibility you need.Less ThanbRGreater ThanLess ThanbRGreater ThanUnmatched chargingLess ThanbRGreater ThanTriple your power delivery and charge even faster with a dock that delivers up to 210W of power with dual USB-C connectors.Less ThanbRGreater ThanBuilt for the futureLess ThanbRGreater ThanLess ThanbRGreater ThanMix and matchLess ThanbRGreater ThanEvolve as your needs change with our most powerful and reliable dock. The future-ready design lets you swap out modules with ease if you need to do field replacements or upgrade your systems.Less ThanbRGreater ThanLess ThanbRGreater ThanUltimate connectivityLess ThanbRGreater ThanDual USB-C connectivity makes it easier than ever to deliver power, data, audio and video as well as connect to system peripherals, no matter what system you use. Plus, with support for up to four displays.",$,159.0,2.4,2.0,"Dell Performance Dock - WD19DCS Docking Station with 240W Power Adapter (Provides 210W Power Delivery; 90W to Non-Dell Systems) (Renewed) Boost your PC's power up to 210W on the world's most powerful and first modular Dual USB-C dock with a future-ready design.Less ThanBrGreater ThanPower your connectionsLess ThanbRGreater ThanLess ThanbRGreater ThanPower your dayLess ThanbRGreater ThanDell ExpressCharge allows you to charge up to 80% in one hour, making it the most efficient way to manage the workday.Less ThanbRGreater ThanAdaptable to your workloadLess ThanbRGreater ThanConveniently choose between a single USB-C cable or dual USB-C functionality, a feature compatible with our Precision 7000 workstations. Plus, with magnetically separable USB-C cables, it is easy to get the flexibility you need.Less ThanbRGreater ThanLess ThanbRGreater ThanUnmatched chargingLess ThanbRGreater ThanTriple your power delivery and charge even faster with a dock that delivers up to 210W of power with dual USB-C connectors.Less ThanbRGreater ThanBuilt for the futureLess ThanbRGreater ThanLess ThanbRGreater ThanMix and matchLess ThanbRGreater ThanEvolve as your needs change with our most powerful and reliable dock. The future-ready design lets you swap out modules with ease if you need to do field replacements or upgrade your systems.Less ThanbRGreater ThanLess ThanbRGreater ThanUltimate connectivityLess ThanbRGreater ThanDual USB-C connectivity makes it easier than ever to deliver power, data, audio and video as well as connect to system peripherals, no matter what system you use. Plus, with support for up to four displays.","['thanconveniently', 'ease', 'expresscharge', 'workloadless', 'easy', 'cable', 'power', 'manage', 'module', 'one', 'precision', 'get', 'thanbrgreater', 'systems.less', 'easier', '80', 'charge', 'well', 'dayless', 'reliable', 'matter', 'thanbuilt', 'matchless', 'connectivityless', 'futureless', 'peripheral', 'connectivity', 'chargingless', 'first', 'way', 'swap', '240w', 'dell', 'connectors.less', 'magnetically', 'connectionsless', 'docking', 'let', 'boost', 'functionality', 'plus', 'dock', 'thanevolve', 'audio', 'efficient', 'thanultimate', 'future-ready', 'compatible', 'design', 'hour', 'thanadaptable', 'thanmix', 'thanpower', 'four', 'thanunmatched', 'field', 'delivery', 'need', 'design.less', 'deliver', 'display', 'ever', 'workstation', 'pc', ""'s"", 'data', 'non-dell', '210w', 'thandell', 'provides', 'feature', 'system', 'choose', 'support', 'faster', 'adapter', 'even', 'replacement', 'upgrade', 'wd19dcs', 'single', 'thantriple', 'connect', 'dual', 'powerful', 'thandual', 'separable', 'use', 'renewed', 'thanless', 'change', 'video', 'delivers', 'performance', '90w', 'flexibility', 'making', 'world', 'station', 'modular', 'usb-c', 'make', 'allows', 'workday.less', 'need.less', '7000']",0.2279761904761905,Positive,Average Review
420,"Anhstks 62Pcs Black Text Sarcastic Stickers,Funny Stickers for Adults,Snarky, Humorous Quotes Stickers for Water Bottle,Laptop,Phone,Hard Hat,Bumper,Gifts for Adult",Anhstks,"Feature: 1. Sunscreen and waterproof! Safe and environmentally friendly, no fading. 2. The picture is clear and the printing is exquisite. 3. Easy to remove without leaving residue. 4. Easy to peel off and stick to other places. Materials: Vinyl PVC. Quantity: 62Pcs. Easy to ues: -Get the sticker and tear off paper on the back. -Paste the sticker firmly on the surface of the object without leaving gaps. -If it is not pasted correctly, you can tear it off and paste it again.  -If you want to make it stronger, please blow it with the hot air of a hair dryer and gently press it with your hand to make it flat. Warm tip: These stickers are not suitable for rough, uneven and dirty surfaces.",$,5.99,4.799999999999999,176.6,"Anhstks 62Pcs Black Text Sarcastic Stickers,Funny Stickers for Adults,Snarky, Humorous Quotes Stickers for Water Bottle,Laptop,Phone,Hard Hat,Bumper,Gifts for Adult Feature: 1. Sunscreen and waterproof! Safe and environmentally friendly, no fading. 2. The picture is clear and the printing is exquisite. 3. Easy to remove without leaving residue. 4. Easy to peel off and stick to other places. Materials: Vinyl PVC. Quantity: 62Pcs. Easy to ues: -Get the sticker and tear off paper on the back. -Paste the sticker firmly on the surface of the object without leaving gaps. -If it is not pasted correctly, you can tear it off and paste it again.  -If you want to make it stronger, please blow it with the hot air of a hair dryer and gently press it with your hand to make it flat. Warm tip: These stickers are not suitable for rough, uneven and dirty surfaces.","['warm', 'water', 'please', 'easy', 'gently', 'suitable', 'bumper', 'pasted', 'place', 'humorous', '-if', 'remove', '62pcs', '3', 'paper', 'gap', 'rough', '-get', '-paste', 'picture', 'quote', 'hot', 'peel', 'air', 'text', 'friendly', 'sunscreen', 'environmentally', 'black', 'uneven', 'fading', 'tear', 'press', '2', '1', 'back', 'snarky', 'firmly', 'exquisite', 'hand', 'ues', 'stick', 'object', 'gift', 'bottle', 'feature', 'material', 'adult', 'funny', 'paste', 'vinyl', 'pvc', 'tip', 'leaving', 'hair', 'blow', 'hat', 'printing', 'clear', 'surface', 'want', 'without', 'anhstks', 'stronger', 'waterproof', 'safe', 'correctly', 'quantity', 'sarcastic', 'dryer', 'hard', 'laptop', '4', 'residue', 'dirty', 'sticker', 'make', 'flat', 'phone']",0.1776315789473684,Positive,High Review
